,0,1,2
508,rn4n1/p7/2qbk1pr/1QppP3/2P5/3P2PR/PP1PB1N1/RNBK4 b - - 0 27,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
509,rn4n1/8/p1qbk1pr/1QppP3/2P5/3P2PR/PP1PB1N1/RNBK4 w - - 0 28,[],-1
510,rn4n1/8/p1qbk1pr/1QpPP3/8/3P2PR/PP1PB1N1/RNBK4 b - - 0 28,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
511,rn4n1/8/p2bk1pr/1QpqP3/8/3P2PR/PP1PB1N1/RNBK4 w - - 0 29,[],-1
512,rn4n1/8/p2bk1pr/1QpqP3/8/3P1BPR/PP1P2N1/RNBK4 b - - 1 29,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
513,rn4n1/8/p2bk1pr/1Qp1P3/8/3P1qPR/PP1P2N1/RNBK4 w - - 0 30,[],-1
514,rn4n1/8/p2bk1pr/1Qp1P3/8/3P1qPR/PP1P2N1/RNB1K3 b - - 1 30,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
515,rn4n1/8/p2b2pr/1Qp1Pk2/8/3P1qPR/PP1P2N1/RNB1K3 w - - 2 31,[],-1
516,rn4n1/8/p2b2pR/1Qp1Pk2/8/3P1qP1/PP1P2N1/RNB1K3 b - - 0 31,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
517,rn3bn1/8/p5pR/1Qp1Pk2/8/3P1qP1/PP1P2N1/RNB1K3 w - - 1 32,[],-1
518,rn3bn1/8/p5pR/Q1p1Pk2/8/3P1qP1/PP1P2N1/RNB1K3 b - - 2 32,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
519,rn3b2/8/p4npR/Q1p1Pk2/8/3P1qP1/PP1P2N1/RNB1K3 w - - 3 33,[],-1
520,rn3b2/8/p4np1/Q1p1Pk2/7R/3P1qP1/PP1P2N1/RNB1K3 b - - 4 33,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
521,rn3b2/1q6/p4np1/Q1p1Pk2/7R/3P2P1/PP1P2N1/RNB1K3 w - - 5 34,[],-1
522,rn3b2/1q6/p4np1/Q1p1Pk2/3R4/3P2P1/PP1P2N1/RNB1K3 b - - 6 34,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
523,rnq2b2/8/p4np1/Q1p1Pk2/3R4/3P2P1/PP1P2N1/RNB1K3 w - - 7 35,[],-1
524,rnq2b2/8/p4np1/Q1p1Pk2/6R1/3P2P1/PP1P2N1/RNB1K3 b - - 8 35,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
525,rnq2b2/8/p5p1/Q1pnPk2/6R1/3P2P1/PP1P2N1/RNB1K3 w - - 9 36,[],-1
526,rnq2b2/8/p5p1/2pnPk2/Q5R1/3P2P1/PP1P2N1/RNB1K3 b - - 10 36,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
527,rn3b2/2q5/p5p1/2pnPk2/Q5R1/3P2P1/PP1P2N1/RNB1K3 w - - 11 37,[],-1
528,rn3b2/2q5/p5p1/2pnPk2/6R1/1Q1P2P1/PP1P2N1/RNB1K3 b - - 12 37,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
529,rn3b2/8/p5p1/2pnqk2/6R1/1Q1P2P1/PP1P2N1/RNB1K3 w - - 0 38,[],-1
530,rn3b2/8/p5p1/2pnqk2/6R1/1Q1P2P1/PP1P2N1/RNB2K2 b - - 1 38,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
531,rn3b2/8/p5p1/2p1qk2/1n4R1/1Q1P2P1/PP1P2N1/RNB2K2 w - - 2 39,[],-1
532,rn3b2/8/p5p1/2p1qkR1/1n6/1Q1P2P1/PP1P2N1/RNB2K2 b - - 3 39,"[1.0, 0.0]",-1
533,rn3b2/8/p5p1/2p1q1k1/1n6/1Q1P2P1/PP1P2N1/RNB2K2 w - - 0 40,[],-1
534,rn3b2/8/p5p1/2p1q1k1/1n6/1QNP2P1/PP1P2N1/R1B2K2 b - - 1 40,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
535,rn3b2/4q3/p5p1/2p3k1/1n6/1QNP2P1/PP1P2N1/R1B2K2 w - - 2 41,[],-1
536,rn3b2/4q3/p5p1/2p3k1/Nn6/1Q1P2P1/PP1P2N1/R1B2K2 b - - 3 41,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
537,rn3b2/4q3/p5p1/2p4k/Nn6/1Q1P2P1/PP1P2N1/R1B2K2 w - - 4 42,[],-1
538,rn3b2/4q3/p5p1/2p4k/Nn6/2QP2P1/PP1P2N1/R1B2K2 b - - 5 42,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
539,r4b2/4q3/p1n3p1/2p4k/Nn6/2QP2P1/PP1P2N1/R1B2K2 w - - 6 43,[],-1
540,r4b2/4q3/p1n3p1/2p4k/Nn3N2/2QP2P1/PP1P4/R1B2K2 b - - 7 43,"[1.0, 0.0, 0.0]",-1
541,r4b2/4q3/p1n3p1/2p3k1/Nn3N2/2QP2P1/PP1P4/R1B2K2 w - - 8 44,[],-1
542,r4b2/4q3/p1n3Qk/2p5/Nn3N2/3P2P1/PP1P4/R1B2K2 b - - 0 45,"[0.0055248618784530384, 0.0055248618784530384, 0.03314917127071823, 0.03314917127071823, 0.0055248618784530384, 0.04419889502762431, 0.03867403314917127, 0.03867403314917127, 0.03867403314917127, 0.03314917127071823, 0.03314917127071823, 0.03867403314917127, 0.055248618784530384, 0.03867403314917127, 0.03314917127071823, 0.03867403314917127, 0.04419889502762431, 0.03867403314917127, 0.03867403314917127, 0.03867403314917127, 0.03867403314917127, 0.03314917127071823, 0.049723756906077346, 0.03867403314917127, 0.03314917127071823, 0.049723756906077346, 0.049723756906077346, 0.03867403314917127]",-1
543,r4b2/4q3/p1n3N1/2p3k1/Nn6/2QP2P1/PP1P4/R1B2K2 b - - 0 44,[],-1
544,r7/4q1b1/p1n3N1/2p3k1/Nn6/2QP2P1/PP1P4/R1B2K2 w - - 1 45,"[0.03807615230460922, 0.04208416833667335, 0.04408817635270541, 0.03406813627254509, 0.04008016032064128, 0.03807615230460922, 0.04208416833667335, 0.03807615230460922, 0.04408817635270541, 0.03406813627254509, 0.03807615230460922, 0.04208416833667335, 0.03406813627254509, 0.04208416833667335, 0.03406813627254509, 0.03807615230460922, 0.03406813627254509, 0.03006012024048096, 0.03807615230460922, 0.04809619238476954, 0.03206412825651302, 0.03807615230460922, 0.04208416833667335, 0.03807615230460922, 0.03406813627254509, 0.04208416833667335]",-1
545,r6N/4q1b1/p1n5/2p3k1/Nn6/2QP2P1/PP1P4/R1B2K2 b - - 2 45,"[0.03488372093023256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
546,7r/4q1b1/p1n5/2p3k1/Nn6/2QP2P1/PP1P4/R1B2K2 w - - 0 46,"[0.05222437137330754, 0.0425531914893617, 0.059961315280464215, 0.048355899419729204, 0.0425531914893617, 0.05222437137330754, 0.05029013539651837, 0.05222437137330754, 0.048355899419729204, 0.04642166344294004, 0.05222437137330754, 0.04642166344294004, 0.048355899419729204, 0.048355899419729204, 0.0425531914893617, 0.05609284332688588, 0.04642166344294004, 0.05222437137330754, 0.05222437137330754, 0.059961315280464215]",-1
547,7r/4q1b1/pNn5/2p3k1/1n6/2QP2P1/PP1P4/R1B2K2 b - - 1 46,"[0.05108055009823183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
548,6r1/4q1b1/pNn5/2p3k1/1n6/2QP2P1/PP1P4/R1B2K2 w - - 2 47,"[0.05142857142857143, 0.02857142857142857, 0.047619047619047616, 0.024761904761904763, 0.045714285714285714, 0.03428571428571429, 0.047619047619047616, 0.04380952380952381, 0.0419047619047619, 0.045714285714285714, 0.04380952380952381, 0.03428571428571429, 0.0419047619047619, 0.0380952380952381, 0.04380952380952381, 0.04380952380952381, 0.0419047619047619, 0.030476190476190476, 0.0380952380952381, 0.02857142857142857, 0.05142857142857143, 0.0380952380952381, 0.0419047619047619, 0.02857142857142857, 0.04380952380952381]",-1
549,2N3r1/4q1b1/p1n5/2p3k1/1n6/2QP2P1/PP1P4/R1B2K2 b - - 3 47,"[0.05148514851485148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
550,2N4r/4q1b1/p1n5/2p3k1/1n6/2QP2P1/PP1P4/R1B2K2 w - - 4 48,"[0.045714285714285714, 0.047619047619047616, 0.04, 0.045714285714285714, 0.047619047619047616, 0.04, 0.045714285714285714, 0.045714285714285714, 0.03238095238095238, 0.04, 0.05142857142857143, 0.04, 0.05142857142857143, 0.0419047619047619, 0.047619047619047616, 0.04380952380952381, 0.03238095238095238, 0.045714285714285714, 0.03619047619047619, 0.04380952380952381, 0.045714285714285714, 0.04380952380952381, 0.045714285714285714]",-1
551,7r/4N1b1/p1n5/2p3k1/1n6/2QP2P1/PP1P4/R1B2K2 b - - 0 48,"[0.045275590551181105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
552,6r1/4N1b1/p1n5/2p3k1/1n6/2QP2P1/PP1P4/R1B2K2 w - - 1 49,"[0.038314176245210725, 0.034482758620689655, 0.038314176245210725, 0.038314176245210725, 0.040229885057471264, 0.034482758620689655, 0.02490421455938697, 0.034482758620689655, 0.038314176245210725, 0.038314176245210725, 0.034482758620689655, 0.044061302681992334, 0.034482758620689655, 0.04597701149425287, 0.034482758620689655, 0.038314176245210725, 0.040229885057471264, 0.040229885057471264, 0.034482758620689655, 0.038314176245210725, 0.034482758620689655, 0.040229885057471264, 0.040229885057471264, 0.03065134099616858, 0.034482758620689655, 0.034482758620689655, 0.040229885057471264]",-1
553,6N1/6b1/p1n5/2p3k1/1n6/2QP2P1/PP1P4/R1B2K2 b - - 0 49,"[0.037109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
554,7b/6Q1/p1n2N2/2p4k/1n6/3P2P1/PP1P4/R1B2K2 b - - 4 51,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
555,6N1/6b1/p1n5/2p4k/1n6/2QP2P1/PP1P4/R1B2K2 w - - 1 50,[],-1
556,3n4/6Q1/p4N2/2p4k/1n6/3P2P1/PP1P4/R1B2K2 b - - 2 51,"[0.008928571428571428, 0.008928571428571428, 0.044642857142857144, 0.03571428571428571, 0.03571428571428571, 0.044642857142857144, 0.044642857142857144, 0.05357142857142857, 0.05357142857142857, 0.044642857142857144, 0.044642857142857144, 0.05357142857142857, 0.0625, 0.044642857142857144, 0.05357142857142857, 0.044642857142857144, 0.044642857142857144, 0.044642857142857144, 0.044642857142857144, 0.05357142857142857, 0.044642857142857144, 0.017857142857142856, 0.044642857142857144, 0.03571428571428571]",-1
557,8/4N1b1/p1n5/2p4k/1n6/2QP2P1/PP1P4/R1B2K2 b - - 2 50,[],-1
558,8/4N1b1/p1n3Q1/2p4k/1n6/3P2P1/PP1P4/R1B2K2 b - - 6 52,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
559,8/4N1b1/p1n5/2p4k/8/2Qn2P1/PP1P4/R1B2K2 w - - 0 51,[],-1
560,7b/4N3/p1n3Q1/2p4k/8/6P1/PP1P4/R1B2K2 b - - 2 52,"[0.00390625, 0.03515625, 0.0390625, 0.0390625, 0.046875, 0.046875, 0.03125, 0.03515625, 0.0390625, 0.0390625, 0.03515625, 0.03515625, 0.046875, 0.03515625, 0.04296875, 0.03515625, 0.0390625, 0.0390625, 0.03515625, 0.0390625, 0.03515625, 0.03515625, 0.05078125, 0.0390625, 0.03125, 0.0390625, 0.03515625]",-1
561,6N1/6b1/p1n5/2p4k/8/2Qn2P1/PP1P4/R1B2K2 b - - 1 51,[],-1
562,6N1/6b1/p1n5/2p2Q1k/8/6P1/PP1P4/R1B2K2 b - - 2 53,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
563,6Nb/8/p1n5/2p4k/8/2Qn2P1/PP1P4/R1B2K2 w - - 2 52,"[0.22916666666666666, 0.25, 0.2708333333333333, 0.2708333333333333, 0.2708333333333333, 0.3125, 0.2708333333333333, 0.22916666666666666, 0.2708333333333333, 0.2708333333333333, 0.2916666666666667, 0.2916666666666667, 0.22916666666666666, 0.2708333333333333, 0.25, 0.25, 0.3125, 0.2916666666666667, 0.2708333333333333, 0.25, 0.25, 0.2708333333333333, 0.3333333333333333, 0.2708333333333333, 0.2708333333333333]",-1
564,6N1/6b1/p1n5/2p2Q1k/8/6P1/PP1P4/R1B2K2 b - - 2 53,"[0.033950617283950615, 0.037037037037037035, 0.040123456790123455, 0.040123456790123455, 0.040123456790123455, 0.046296296296296294, 0.040123456790123455, 0.033950617283950615, 0.040123456790123455, 0.040123456790123455, 0.043209876543209874, 0.043209876543209874, 0.033950617283950615, 0.040123456790123455, 0.037037037037037035, 0.037037037037037035, 0.046296296296296294, 0.043209876543209874, 0.040123456790123455, 0.037037037037037035, 0.037037037037037035, 0.040123456790123455, 0.04938271604938271, 0.040123456790123455, 0.040123456790123455]",-1
565,7b/4N3/p1n5/2p4k/8/2Qn2P1/PP1P4/R1B2K2 b - - 3 52,"[0.018281535648994516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
566,3n4/4N3/p5Q1/2p4k/8/3n2P1/PP1P4/R1B2K2 b - - 2 54,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
567,8/4N3/p1n5/2p4k/8/2bn2P1/PP1P4/R1B2K2 w - - 0 53,[],-1
568,8/8/p1n3N1/2p4k/8/2bn2P1/PP1P4/R1B2K2 b - - 1 53,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
569,8/8/p1n3N1/2p4k/8/2b3P1/PP1P4/R1B1nK2 w - - 2 54,[],-1
570,8/4N3/p1n5/2p4k/8/2b3P1/PP1P4/R1B1nK2 b - - 3 54,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
571,8/4N3/2n5/p1p4k/8/2b3P1/PP1P4/R1B1nK2 w - - 0 55,[],-1
572,2N5/8/2n5/p1p4k/8/2b3P1/PP1P4/R1B1nK2 b - - 1 55,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
573,2N5/n7/8/p1p4k/8/2b3P1/PP1P4/R1B1nK2 w - - 2 56,[],-1
574,8/n7/1N6/p1p4k/8/2b3P1/PP1P4/R1B1nK2 b - - 3 56,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
575,8/n7/1N6/p1p4k/8/2b3P1/PPnP4/R1B2K2 w - - 4 57,[],-1
576,8/n7/8/p1pN3k/8/2b3P1/PPnP4/R1B2K2 b - - 5 57,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
577,8/n7/8/p1pN3k/8/n1b3P1/PP1P4/R1B2K2 w - - 6 58,[],-1
578,8/n7/8/p1pN3k/8/nPb3P1/P2P4/R1B2K2 b - - 0 58,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
579,8/n7/8/p1pN2k1/8/nPb3P1/P2P4/R1B2K2 w - - 1 59,[],-1
580,8/n7/8/p1pN2k1/8/nPb3P1/P2P4/1RB2K2 b - - 2 59,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
581,8/n7/8/p1pN2k1/8/nP4P1/Pb1P4/1RB2K2 w - - 3 60,[],-1
582,8/n7/8/p1p3k1/8/nP2N1P1/Pb1P4/1RB2K2 b - - 4 60,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
583,8/n7/8/p1p3k1/8/1P2N1P1/Pb1P4/1nB2K2 w - - 0 61,[],-1
584,8/n7/8/p1p3k1/2N5/1P4P1/Pb1P4/1nB2K2 b - - 1 61,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
585,8/n7/5k2/p1p5/2N5/1P4P1/Pb1P4/1nB2K2 w - - 2 62,[],-1
586,8/n7/5k2/p1p5/2N5/1P4P1/PB1P4/1n3K2 b - - 0 62,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
587,8/n7/6k1/p1p5/2N5/1P4P1/PB1P4/1n3K2 w - - 1 63,[],-1
588,8/n7/6k1/p1p1B3/2N5/1P4P1/P2P4/1n3K2 b - - 2 63,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
589,8/n7/8/p1p1Bk2/2N5/1P4P1/P2P4/1n3K2 w - - 3 64,[],-1
590,8/n7/8/p1p1Bk2/2N5/PP4P1/3P4/1n3K2 b - - 0 64,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
591,8/n7/8/2p1Bk2/p1N5/PP4P1/3P4/1n3K2 w - - 0 65,[],-1
592,1B6/n7/8/2p2k2/p1N5/PP4P1/3P4/1n3K2 b - - 1 65,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
593,1B6/n7/8/2p2k2/2N5/Pp4P1/3P4/1n3K2 w - - 0 66,[],-1
594,8/B7/8/2p2k2/2N5/Pp4P1/3P4/1n3K2 b - - 0 66,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
595,8/B7/4k3/2p5/2N5/Pp4P1/3P4/1n3K2 w - - 1 67,[],-1
596,8/8/1B2k3/2p5/2N5/Pp4P1/3P4/1n3K2 b - - 2 67,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
597,8/8/1B6/2pk4/2N5/Pp4P1/3P4/1n3K2 w - - 3 68,[],-1
598,8/8/1B6/2pk4/8/Pp4P1/1N1P4/1n3K2 b - - 4 68,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
599,8/8/1B6/3k4/2p5/Pp4P1/1N1P4/1n3K2 w - - 0 69,[],-1
600,8/8/1B6/3k4/2p5/Pp1N2P1/3P4/1n3K2 b - - 1 69,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
601,8/8/1B1k4/8/2p5/Pp1N2P1/3P4/1n3K2 w - - 2 70,[],-1
602,8/2B5/3k4/8/2p5/Pp1N2P1/3P4/1n3K2 b - - 3 70,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
603,8/2B1k3/8/8/2p5/Pp1N2P1/3P4/1n3K2 w - - 4 71,"[0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364]",-1
604,8/2B1k3/8/4N3/2p5/Pp4P1/3P4/1n3K2 b - - 5 71,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
605,8/2B1k3/8/4N3/2p5/Ppn3P1/3P4/5K2 w - - 6 72,[],-1
606,8/4k3/1B6/4N3/2p5/Ppn3P1/3P4/5K2 b - - 7 72,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
